provnum,Year,BEDCERT,RESTOT,overall_rating,survey_rating,quality_rating,staffing_rating,RN_staffing_rating,AIDHRD,VOCHRD,RNHRD,TOTLICHRD,TOTHRD,PTHRD,exp_aide,exp_lpn,exp_rn,exp_total,adj_aide,adj_lpn,adj_rn,adj_total,WEIGHTED_ALL_CYCLES_SCORE,incident_cnt,cmplnt_cnt,DeficiencyCount,short_stay_poor_quality,short_stay_good_quality,long_stay_poor_quality,long_stay_good_quality,measure_score_qtravg,OWNERSHIP_For profit,OWNERSHIP_Government,OWNERSHIP_Non profit,CERTIFICATION_Medicaid,CERTIFICATION_Medicare,CERTIFICATION_Medicare and Medicaid,Score_High,ZIPREGION_0,ZIPREGION_1,ZIPREGION_2,ZIPREGION_3,ZIPREGION_4,ZIPREGION_5,ZIPREGION_6,ZIPREGION_7,ZIPREGION_8,ZIPREGION_9
45318,2020,90,69.7,2,3,1,3,2,2.94001,0.82293,0.30139,1.12432,4.06433,0.05488,1.85803,0.60496,0.26043,2.72342,3.26661,1.00333,0.44691,4.75793,50,0,0,25,3,1,3,11,29.9850225,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45318,2021,90,69.7,2,3,1,3,2,2.94001,0.82293,0.30139,1.12432,4.06433,0.05488,1.85803,0.60496,0.26043,2.72342,3.26661,1.00333,0.44691,4.75793,50,0,0,25,3,1,3,11,29.9850225,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45322,2020,86,77.3,5,4,5,2,2,2.13073,0.93595,0.26523,1.20119,3.33192,0.00628,1.83566,0.61939,0.26097,2.71602,2.39627,1.11455,0.39249,3.91116,34.667,0,2,14,3,1,3,11,30.95800444,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45322,2021,86,68.7,5,4,5,2,2,1.76389,1.05865,0.25552,1.31417,3.07806,0.0109,1.81719,0.62783,0.27604,2.72106,1.99614,1.24996,0.35322,3.59646,49.333,0,1,20,3,1,3,11,32.38790072,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45326,2020,129,84.7,2,2,3,2,2,2.35916,1.28492,0.28965,1.57457,3.93373,0.03468,2.22164,0.71174,0.31731,3.25069,2.19222,1.33156,0.35252,3.85809,119,0,1,28,3,1,5,9,32.13970228,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45326,2021,129,69.8,3,3,3,2,2,1.98951,1.41689,0.29223,1.70911,3.69862,0.0408,2.17345,0.69358,0.32483,3.19186,1.88242,1.51434,0.34329,3.6841,72,0,1,27,3,1,5,9,31.76835394,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45327,2020,135,115.1,3,3,4,3,3,1.97436,0.84024,0.52329,1.36353,3.33789,0.06661,1.94564,0.65171,0.27779,2.87514,2.09491,0.95095,0.72746,3.70132,60.667,0,8,20,3,1,4,10,32.35797994,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45327,2021,135,105.6,2,2,3,3,3,2.08686,1.00431,0.4827,1.48702,3.57388,0.07997,2.07968,0.67007,0.29652,3.04628,2.06356,1.11105,0.62118,3.72998,112,0,7,40,3,1,4,10,33.64696933,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45334,2020,120,79.5,2,2,3,2,2,2.40568,1.08903,0.4003,1.48933,3.89501,0.06741,2.10002,0.68321,0.34111,3.12434,2.36492,1.17569,0.45318,3.97461,79,0,5,23,3,1,4,10,30.47789194,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45334,2021,120,79.5,2,2,3,2,2,2.40568,1.08903,0.4003,1.48933,3.89501,0.06741,2.10002,0.68321,0.34111,3.12434,2.36492,1.17569,0.45318,3.97461,79,0,5,23,3,1,4,10,30.47789194,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45337,2020,128,98.3,5,4,5,4,3,2.75123,1.33367,0.39059,1.72426,4.47549,0.00083,1.89447,0.63127,0.29375,2.81948,2.99805,1.55828,0.5135,5.06076,46,0,1,20,3,1,4,10,30.39733617,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45337,2021,128,92.6,5,3,5,4,3,2.56311,1.08331,0.4169,1.50022,4.06333,0.00444,1.93151,0.64376,0.28574,2.86102,2.72891,1.24742,0.55674,4.5154,69.333,0,1,27,3,1,4,10,30.33112611,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45338,2020,126,80.5,3,3,3,3,2,2.70506,1.29006,0.28066,1.57072,4.27578,0.00757,2.07601,0.60536,0.271,2.95237,2.68997,1.57183,0.39994,4.6173,64.667,0,2,27,3,1,4,10,29.94828428,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45338,2021,126,80.5,3,3,3,3,2,2.70506,1.29006,0.28066,1.57072,4.27578,0.00757,2.07601,0.60536,0.271,2.95237,2.68997,1.57183,0.39994,4.6173,64.667,0,2,27,3,1,4,10,29.94828428,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45339,2020,90,58.9,4,4,4,3,2,3.26795,1.18445,0.26646,1.4509,4.71885,0.00489,2.08624,0.61507,0.27529,2.9766,3.23378,1.42037,0.37379,5.05428,33.333,0,0,13,3,1,5,9,33.51644622,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45339,2021,90,51,5,5,5,3,2,3.0836,1.27516,0.28194,1.5571,4.6407,0.00473,2.0184,0.6283,0.29394,2.94063,3.14174,1.50447,0.36602,5.0174,31.333,0,0,13,3,1,5,9,32.953843,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45340,2020,100,80.5,4,3,5,3,1,3.15104,1.34387,0.25959,1.60346,4.75451,0.04637,2.17834,0.71851,0.3371,3.23395,2.98627,1.37954,0.29738,4.68722,64,1,1,23,3,1,3,11,31.83145367,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45340,2021,100,70.5,5,4,5,3,3,2.65973,0.99942,0.5604,1.55982,4.21955,0.05805,2.12696,0.71393,0.33352,3.17442,2.57156,1.0377,0.64116,4.22607,48,0,0,20,3,1,4,10,32.9838635,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45341,2020,105,46.2,3,2,5,2,2,2.25654,0.90084,0.23846,1.13931,3.39585,0.05936,1.87458,0.60135,0.26195,2.73788,2.48507,1.10493,0.35155,3.95438,79.333,0,1,30,3,1,4,10,31.89863817,0,0,1,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45341,2021,105,52,4,3,5,3,3,2.10374,0.59978,0.48357,1.08335,3.18709,0.06212,1.87352,0.58979,0.28551,2.74882,2.30916,0.75383,0.6463,3.68624,69.333,0,0,27,3,1,4,10,31.879673,0,0,1,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45342,2020,70,49.2,5,4,5,3,3,2.35128,0.93559,0.42291,1.35851,3.70979,0.00113,2.14528,0.62837,0.27219,3.04584,2.26266,1.0982,0.60002,3.88316,42.667,0,0,17,3,1,4,10,30.83094583,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45342,2021,70,49.2,5,4,5,3,3,2.35128,0.93559,0.42291,1.35851,3.70979,0.00113,2.14528,0.62837,0.27219,3.04584,2.26266,1.0982,0.60002,3.88316,42.667,0,0,17,3,1,4,10,30.83094583,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45343,2020,120,106.7,3,2,5,3,1,2.87259,1.26354,0.17855,1.44209,4.31468,0.03888,2.05149,0.66669,0.2926,3.01078,2.89071,1.3979,0.23565,4.56892,98.833,0,1,34,3,1,3,11,33.96153394,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45343,2021,120,106.7,3,2,5,3,1,2.87259,1.26354,0.17855,1.44209,4.31468,0.03888,2.05149,0.66669,0.2926,3.01078,2.89071,1.3979,0.23565,4.56892,98.833,0,1,34,3,1,3,11,33.96153394,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45345,2020,117,111.1,1,1,3,3,2,2.41149,0.7996,0.35635,1.15595,3.56744,0.04532,1.8726,0.64999,0.28797,2.81056,2.65852,0.90735,0.47787,4.04675,156,1,8,51,2,2,5,9,24.311319,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45345,2021,117,111.1,1,1,3,3,2,2.41149,0.7996,0.35635,1.15595,3.56744,0.04532,1.8726,0.64999,0.28797,2.81056,2.65852,0.90735,0.47787,4.04675,156,1,8,51,2,2,5,9,24.311319,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45346,2020,70,52.6,3,3,4,3,2,2.3378,0.9114,0.3736,1.285,3.6228,0.01215,1.89372,0.64471,0.31853,2.85696,2.54854,1.04268,0.45295,4.04282,54.667,0,3,20,2,2,3,11,25.63079856,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45346,2021,70,53.6,5,4,5,2,2,2.15366,0.91143,0.35792,1.26935,3.42301,0.00767,1.92091,0.62898,0.28012,2.83001,2.30563,1.07416,0.48757,3.84553,46,0,2,20,3,1,2,12,29.18212233,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45351,2020,104,69.9,5,4,5,4,4,2.3314,0.98508,0.5564,1.54148,3.87288,0.00748,2.1047,0.6481,0.29075,3.04354,2.2868,1.12108,0.73903,4.05694,32.667,0,2,13,3,1,4,10,29.42083794,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45351,2021,104,69.9,5,4,5,4,4,2.3314,0.98508,0.5564,1.54148,3.87288,0.00748,2.1047,0.6481,0.29075,3.04354,2.2868,1.12108,0.73903,4.05694,32.667,0,2,13,3,1,4,10,29.42083794,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45352,2020,100,79.3,5,5,5,3,3,2.50048,0.82998,0.4113,1.24128,3.74176,0.04,2.06666,0.60935,0.26283,2.93885,2.49778,1.00463,0.60432,4.05921,24.667,0,0,9,3,1,3,11,32.25570322,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45352,2021,100,79.5,5,5,5,2,2,2.31283,0.88828,0.25952,1.1478,3.46063,0.01266,2.11487,0.62009,0.27712,3.01207,2.24896,1.06189,0.35735,3.65279,21.333,0,0,8,3,1,3,11,32.14647894,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45353,2020,78,44.6,4,4,4,4,3,2.74513,1.26253,0.52114,1.78367,4.5288,0.01077,2.18975,0.62685,0.29415,3.11074,2.58802,1.48555,0.6842,4.64155,28,0,0,13,3,1,3,11,31.16878578,0,0,1,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45353,2021,78,44.7,5,5,5,3,2,2.49173,1.16334,0.38254,1.54588,4.03761,0.02804,2.10904,0.67173,0.30532,3.08609,2.4296,1.2838,0.47809,4.15959,32.667,0,2,11,3,1,3,11,30.23890067,0,0,1,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45356,2020,125,96.7,3,2,5,3,2,2.93839,1.04353,0.29844,1.34198,4.28037,0.03038,1.96056,0.65353,0.29867,2.91276,3.09407,1.17773,0.38588,4.6851,122.167,0,1,28,3,1,4,10,31.09756572,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45356,2021,125,96.7,3,2,5,3,2,2.93839,1.04353,0.29844,1.34198,4.28037,0.03038,1.96056,0.65353,0.29867,2.91276,3.09407,1.17773,0.38588,4.6851,122.167,0,1,28,3,1,4,10,31.09756572,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45357,2020,132,109.6,2,2,4,2,2,2.44312,1.02343,0.38033,1.40376,3.84688,0.0569,2.17803,0.73177,0.39622,3.30603,2.31569,1.03156,0.37068,3.70976,92.667,1,6,40,3,1,3,11,26.25523344,0,0,1,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45357,2021,132,88.1,3,3,3,2,1,2.48183,1.18627,0.27181,1.45808,3.93992,0.04338,2.25304,0.71645,0.34913,3.31863,2.26528,1.22739,0.29708,3.77454,78.667,1,7,40,3,1,3,11,26.68811944,0,0,1,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45358,2020,115,77.6,5,5,4,3,2,3.02227,1.35272,0.27367,1.62639,4.64866,0.01133,2.20885,0.7163,0.31868,3.24383,2.82467,1.3929,0.33164,4.56891,24.667,0,1,9,3,1,3,11,31.30925372,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45358,2021,115,77.6,5,5,4,3,2,3.02227,1.35272,0.27367,1.62639,4.64866,0.01133,2.20885,0.7163,0.31868,3.24383,2.82467,1.3929,0.33164,4.56891,24.667,0,1,9,3,1,3,11,31.30925372,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45361,2020,114,80,2,2,3,3,2,2.6748,1.1977,0.33959,1.53729,4.21209,0.01975,1.99179,0.67092,0.28473,2.94744,2.77235,1.31669,0.46059,4.55613,82,0,5,25,3,1,6,8,34.38126944,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45361,2021,114,65.8,2,2,3,3,2,2.68929,1.07604,0.28961,1.36565,4.05494,0.02059,1.98096,0.68404,0.31543,2.98044,2.79178,1.16609,0.35035,4.32554,93.333,0,4,30,3,1,3,11,33.29315756,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45364,2020,157,80.2,5,4,5,3,2,2.9989,1.08029,0.24363,1.32392,4.32282,0.01825,2.02682,0.62831,0.28016,2.93529,3.05455,1.26817,0.33582,4.69527,32.667,0,0,12,3,1,3,11,27.29329978,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45364,2021,157,68.9,5,5,5,2,1,2.50387,1.15093,0.22599,1.37691,3.88078,0.00858,2.07186,0.65825,0.29116,3.02126,2.48526,1.29611,0.29618,4.08382,20.667,0,0,8,3,1,4,10,29.61283211,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45366,2020,86,72.2,4,4,4,3,2,2.5995,1.07921,0.31016,1.38937,3.98887,0.01065,2.0792,0.6534,0.29465,3.02725,2.58103,1.21824,0.40651,4.20093,35.333,0,1,12,3,1,3,11,30.73205383,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45366,2021,86,63,4,4,4,2,2,2.19436,1.21326,0.28266,1.49592,3.69028,0.00845,1.96575,0.65767,0.28479,2.90821,2.29562,1.36751,0.37873,4.0343,50.667,0,2,19,3,1,5,9,27.83064267,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45367,2020,70,57.8,3,3,4,3,2,2.4111,0.90906,0.32387,1.23292,3.64402,0.01209,1.93716,0.62728,0.28326,2.84771,2.5695,1.06889,0.44154,4.07971,56.667,0,1,23,3,1,4,10,31.30622772,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45367,2021,70,58.8,5,4,5,2,1,2.49085,1.01781,0.213,1.23081,3.72167,0.01277,1.83024,0.61844,0.27889,2.72757,2.79872,1.21999,0.29143,4.33807,48,0,2,21,3,1,3,11,26.93460256,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45369,2020,110,96.8,5,4,5,3,3,2.15512,1.06035,0.40539,1.46574,3.62086,0.0082,1.99897,0.62435,0.27971,2.90303,2.22569,1.25265,0.5597,3.97653,36.667,0,4,14,3,1,3,11,32.77906422,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45369,2021,110,85.2,2,1,5,2,2,1.85172,1.07697,0.27833,1.3553,3.20702,0.01204,1.9874,0.59976,0.26091,2.84808,1.91607,1.33109,0.40706,3.58002,165.833,0,9,35,3,1,4,10,32.67352589,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45370,2020,80,70.1,3,3,4,2,2,2.51027,1.02368,0.27914,1.30282,3.81309,0.07029,2.06989,0.67716,0.33677,3.08382,2.50364,1.11501,0.3201,3.94213,44,0,0,15,3,1,3,11,30.822301,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45370,2021,80,57,4,4,3,3,2,2.38244,1.34626,0.28132,1.62758,4.01002,0.0166,1.96125,0.66588,0.29173,2.91886,2.4981,1.49872,0.36796,4.36786,48,0,0,18,3,1,3,11,29.82760594,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45372,2020,120,73.2,2,2,3,2,1,2.54195,1.23135,0.32944,1.56079,4.10275,0.06331,1.86978,0.69812,0.46823,3.03614,2.80657,1.30095,0.27171,4.30821,92.667,0,7,35,3,1,3,11,29.46245161,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45372,2021,120,73.2,2,2,3,2,1,2.54195,1.23135,0.32944,1.56079,4.10275,0.06331,1.86978,0.69812,0.46823,3.03614,2.80657,1.30095,0.27171,4.30821,92.667,0,7,35,3,1,3,11,29.46245161,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45373,2020,98,82,4,3,5,3,2,2.75952,1.05123,0.24975,1.30098,4.0605,0.03665,2.10133,0.64805,0.29805,3.04743,2.71105,1.19646,0.32359,4.24804,70.667,0,0,22,3,1,4,10,33.53638806,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45373,2021,98,70.7,3,3,5,1,1,2.16696,1.10028,0.22017,1.32045,3.48742,0.01454,2.18401,0.64159,0.2722,3.0978,2.0404,1.27125,0.30865,3.5792,66.667,0,0,23,3,1,5,9,34.25152506,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45376,2020,98,82.7,3,3,3,3,2,3.13075,0.94492,0.31624,1.26116,4.39191,0.04897,2.20185,0.66337,0.29294,3.15816,2.93536,1.05063,0.41689,4.43367,48,0,3,26,3,1,3,11,32.51766783,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45376,2021,98,79.1,4,3,5,3,2,2.91688,1.17542,0.32482,1.50024,4.41712,0.03483,2.1601,0.65914,0.34002,3.15925,2.77693,1.32191,0.36453,4.44519,76.667,0,7,28,3,1,3,11,27.22818789,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45378,2020,120,75,2,2,2,2,2,2.47409,0.96026,0.29948,1.25974,3.73383,0.04679,2.07069,0.65858,0.31188,3.04116,2.46662,1.07544,0.37082,3.91435,124.333,1,2,32,3,1,5,9,33.31983761,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45378,2021,120,75,2,2,2,2,2,2.47409,0.96026,0.29948,1.25974,3.73383,0.04679,2.07069,0.65858,0.31188,3.04116,2.46662,1.07544,0.37082,3.91435,124.333,1,2,32,3,1,5,9,33.31983761,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45380,2020,110,88.9,4,4,3,2,2,2.13213,1.04169,0.2558,1.29749,3.42961,0.03106,2.03821,0.63587,0.27539,2.94948,2.15955,1.2083,0.35871,3.70718,38,0,0,18,3,1,4,10,29.61838444,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45380,2021,110,73.7,4,4,2,2,2,2.05127,0.97825,0.32326,1.30151,3.35278,0.05311,1.94011,0.64143,0.31529,2.89682,2.17428,1.13054,0.39124,3.67975,34.667,0,3,15,3,1,5,9,31.42155467,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45381,2020,84,71.8,5,3,5,4,3,2.85948,0.92103,0.44034,1.36137,4.22084,0.05047,1.9881,0.63545,0.28136,2.90492,2.96926,1.06905,0.60438,4.63243,45.333,0,0,15,3,1,3,11,31.16081883,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45381,2021,84,61.5,5,4,5,4,3,2.64627,1.11204,0.48939,1.60144,4.2477,0.04974,2.01924,0.62581,0.28564,2.93069,2.69504,1.31724,0.65378,4.60808,38,0,0,19,3,1,4,10,32.10984828,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45383,2020,105,44.6,4,4,3,4,4,2.69868,1.15717,0.6241,1.78127,4.47995,0.01194,2.11043,0.67638,0.30503,3.09184,2.62966,1.26822,0.78072,4.60671,46.667,0,2,20,2,2,3,11,31.50025365,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45383,2021,105,44.6,4,4,3,4,4,2.69868,1.15717,0.6241,1.78127,4.47995,0.01194,2.11043,0.67638,0.30503,3.09184,2.62966,1.26822,0.78072,4.60671,46.667,0,2,20,2,2,3,11,31.50025365,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45386,2020,135,92.9,2,2,2,2,1,2.44342,0.83437,0.22785,1.06222,3.50564,0.07804,2.08446,0.64539,0.28429,3.01415,2.41994,0.95355,0.30951,3.70806,90.667,0,2,23,3,1,5,9,34.16284056,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45386,2021,135,92.9,2,2,2,2,1,2.44342,0.83437,0.22785,1.06222,3.50564,0.07804,2.08446,0.64539,0.28429,3.01415,2.41994,0.95355,0.30951,3.70806,90.667,0,2,23,3,1,5,9,34.16284056,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45390,2020,97,76.8,2,2,3,3,3,3.01566,0.70883,0.56611,1.27493,4.29059,0.00639,2.19127,0.67482,0.30916,3.17525,2.8411,0.77474,0.70713,4.30807,87.5,2,4,18,3,1,4,10,31.61268717,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45390,2021,97,76.8,2,2,3,3,3,3.01566,0.70883,0.56611,1.27493,4.29059,0.00639,2.19127,0.67482,0.30916,3.17525,2.8411,0.77474,0.70713,4.30807,87.5,2,4,18,3,1,4,10,31.61268717,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45392,2020,109,79.1,4,4,2,3,2,2.60072,1.10233,0.28352,1.38586,3.98658,0.0585,1.89686,0.66216,0.29639,2.85541,2.83046,1.22789,0.36942,4.45118,24,0,0,6,2,2,3,11,26.45165867,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45392,2021,109,76.8,5,5,3,3,2,2.67718,0.99023,0.29694,1.28717,3.96435,0.05511,1.9889,0.66578,0.32033,2.975,2.76812,1.10253,0.35373,4.23662,27.333,0,2,10,3,1,4,10,29.72198889,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45393,2020,95,86.3,3,3,4,2,1,2.68676,1.13944,0.2506,1.39005,4.0768,0.00947,2.09134,0.67591,0.31006,3.07731,2.65218,1.2434,0.31213,4.22369,71.333,0,8,30,3,1,4,10,30.9745625,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45393,2021,95,76.6,2,2,4,2,1,2.19303,1.21109,0.19533,1.40642,3.59945,0.01138,1.96509,0.6779,0.35355,2.99654,2.29499,1.32432,0.21082,3.81901,94,1,7,44,3,1,3,11,30.29354933,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45394,2020,70,45.5,5,5,4,4,3,3.40103,1.25744,0.5355,1.79294,5.19397,0.00863,2.13287,0.70093,0.31188,3.14567,3.2919,1.32319,0.66308,5.26417,14,1,0,7,3,1,4,10,34.52619044,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45394,2021,70,45.5,5,5,4,4,3,3.40103,1.25744,0.5355,1.79294,5.19397,0.00863,2.13287,0.70093,0.31188,3.14567,3.2919,1.32319,0.66308,5.26417,14,1,0,7,3,1,4,10,34.52619044,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45396,2020,126,53.7,3,3,3,3,3,2.3441,1.05209,0.3655,1.41759,3.76169,0.01095,1.87542,0.63926,0.26802,2.7827,2.58035,1.2139,0.52662,4.30983,66,0,5,26,3,1,4,10,30.09515683,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45396,2021,126,53.7,3,3,3,3,3,2.3441,1.05209,0.3655,1.41759,3.76169,0.01095,1.87542,0.63926,0.26802,2.7827,2.58035,1.2139,0.52662,4.30983,66,0,5,26,3,1,4,10,30.09515683,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45398,2020,92,74.2,3,3,4,2,2,1.92179,1.2541,0.28428,1.53839,3.46018,0.04838,1.97726,0.68202,0.32985,2.98913,1.99877,1.36308,0.32887,3.68035,55.333,0,0,23,3,1,5,9,32.02936761,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45398,2021,92,74.2,3,3,4,2,2,1.92179,1.2541,0.28428,1.53839,3.46018,0.04838,1.97726,0.68202,0.32985,2.98913,1.99877,1.36308,0.32887,3.68035,55.333,0,0,23,3,1,5,9,32.02936761,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45402,2020,90,50.4,4,4,4,2,2,2.39277,1.08064,0.33564,1.41627,3.80905,0.08502,2.26123,0.72664,0.32256,3.31043,2.18452,1.0969,0.40184,3.66838,27.333,0,0,12,3,1,3,11,29.51856028,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45402,2021,90,29.9,5,4,5,4,3,2.5647,1.31837,0.53377,1.85215,4.41685,0.13334,2.1609,0.66654,0.28816,3.1156,2.44074,1.46622,0.70683,4.5072,38.667,0,0,17,3,1,4,10,32.62959594,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45403,2020,80,49.7,4,3,2,5,5,2.34783,0.45562,1.01886,1.47448,3.82231,0.07006,1.93578,0.70488,0.34999,2.99065,2.50387,0.47675,1.12421,4.07478,51.333,0,2,18,3,1,5,9,33.15879122,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45403,2021,80,42.1,4,4,3,4,5,2.25102,0.49243,1.07464,1.56707,3.8181,0.0468,1.97257,0.67607,0.38378,3.03242,2.34675,0.53994,1.0685,4.00307,46.667,1,2,17,2,2,5,9,32.50403388,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45404,2020,80,52,3,3,2,3,2,2.51253,1.00021,0.36544,1.36565,3.87818,0.02238,1.96247,0.67386,0.34182,2.97815,2.64307,1.09479,0.41286,4.15169,56,0,1,17,2,2,6,8,32.86729853,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45404,2021,80,52,3,3,2,3,2,2.51253,1.00021,0.36544,1.36565,3.87818,0.02238,1.96247,0.67386,0.34182,2.97815,2.64307,1.09479,0.41286,4.15169,56,0,1,17,2,2,6,8,32.86729853,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
45407,2020,140,117,4,4,4,3,3,2.30345,1.04832,0.40517,1.45348,3.75694,0.03612,1.93105,0.61395,0.29209,2.83708,2.46255,1.25942,0.53568,4.22188,40,0,0,17,3,1,4,10,31.92940083,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45407,2021,140,117,4,4,4,3,3,2.30345,1.04832,0.40517,1.45348,3.75694,0.03612,1.93105,0.61395,0.29209,2.83708,2.46255,1.25942,0.53568,4.22188,40,0,0,17,3,1,4,10,31.92940083,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45408,2020,120,87.6,4,4,4,2,2,2.22353,1.07583,0.29384,1.36967,3.59321,0.04799,2.0496,0.65122,0.27144,2.97226,2.23962,1.21849,0.41805,3.85424,31.333,0,3,15,3,1,3,11,30.91470194,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45408,2021,120,59.3,4,4,4,2,1,2.48149,1.30699,0.19603,1.50302,3.98451,0.07599,1.99607,0.66569,0.28703,2.9488,2.55656,1.4554,0.26061,4.29601,54,0,4,22,3,1,4,10,32.49780428,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
45410,2020,122,68.5,5,3,5,4,4,3.01284,0.80799,0.57801,1.386,4.39884,0.00334,2.06705,0.62651,0.26549,2.95906,3.00902,0.95123,0.84075,4.73945,58,0,0,16,3,1,4,10,31.44640528,1,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0
